cycle_id,symbol,start,end,status,n_puts,n_calls,assigned,called_away,premium,option_pnl,stock_pnl,costs,max_margin_lev,max_margin_unlev,put_strike,assign_fsp,assign_date,first_call_spot,min_spot_while_held,shares_assigned,shares_ca_delta,shares_called_away,shares_sold,max_uncovered_at_call,residual_after_call_away,n_call_topups,option_pnl_t,stock_pnl_t,costs_t,total_pnl,sector,duration_days,assignment_gap_pct,drawdown_while_held_pct
11,LT,2020-02-04,2021-01-01,residual_after_call_away,1,3,True,True,115310.45999999999,-143957.04000000004,428625.67500000005,36431.1957550539,922111.5,4610557.5,1220.0,1210.35,2020-02-27,1187.55,707.9,3750,0,3300,450,2650,450,1,-143957.04000000004,428625.67500000005,36431.1957550539,248237.4392449461,Capital Goods,332,-0.007909836065573828,-0.4151278555789647
12,HCLTECH,2020-02-04,2020-02-27,put_expired_otm,1,0,False,False,12600.0,12600.0,0.0,37.348868,461958.0,2309790.0,550.0,0.0,,,,0,0,0,0,0,0,0,12600.0,0.0,37.348868,12562.651132,Information Technology,23,,
13,BAJAJ-AUTO,2020-02-04,2020-11-26,completed,1,7,True,True,440431.875,151531.87500000012,468899.9999999999,38321.890783956245,923550.0,4617750.0,3100.0,2936.6,2020-02-27,2890.0,1935.55,1500,0,1500,0,250,0,1,151531.87500000012,468899.9999999999,38321.890783956245,582109.9842160437,Automobile,296,-0.05270967741935484,-0.34088742082680645
14,INFY,2020-03-27,2020-04-30,put_expired_otm,1,0,False,False,37206.0,37206.0,0.0,64.19844308,143964.0,719820.0,600.0,0.0,,,,0,0,0,0,0,0,0,37206.0,0.0,64.19844308,37141.80155692,Information Technology,34,,
15,VEDL,2020-05-04,2020-05-28,put_expired_otm,1,0,False,False,166358.5,166358.5,0.0,205.12706803,296975.0,1484875.0,85.0,0.0,,,,0,0,0,0,0,0,0,166358.5,0.0,205.12706803,166153.37293197,Metals & Mining,24,,
16,EICHERMOT,2020-05-29,2020-06-25,put_expired_otm,1,0,False,False,60971.625,60971.625,0.0,90.1310177675,449953.5,2249767.5,15000.0,0.0,,,,0,0,0,0,0,0,0,60971.625,0.0,90.1310177675,60881.4939822325,Automobile,27,,
17,ITC,2020-06-29,2020-07-30,put_expired_otm,1,0,False,False,68640.0,68640.0,0.0,98.4580976,587360.0,2936800.0,185.0,0.0,,,,0,0,0,0,0,0,0,68640.0,0.0,98.4580976,68541.5419024,FMCG,31,,
18,INFY,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,49666.32,49666.32,0.0,77.7655919288,655056.0,3275280.0,910.0,0.0,,,,0,0,0,0,0,0,0,49666.32,0.0,77.7655919288,49588.5544080712,Information Technology,27,,
19,TATAMOTORS,2020-09-01,2020-11-26,completed,1,2,True,True,523795.8,-785779.2000000001,1452075.0,35997.234342772004,800565.0,4002825.0,135.0,122.8,2020-09-24,132.85,126.95,28500,0,28500,0,0,0,0,-785779.2000000001,1452075.0,35997.234342772004,630298.5656572279,Automobile,86,-0.09037037037037043,0.033794788273615595
20,SBIN,2020-09-01,2020-11-26,completed,1,2,True,True,38516.4,-168783.59999999998,207299.99999999997,5497.516547176,120210.0,601050.0,200.0,176.35,2020-09-24,182.2,182.2,3000,0,3000,0,0,0,0,-168783.59999999998,207299.99999999997,5497.516547176,33018.883452824,Financial Services,86,-0.11825000000000008,0.033172667989793014
21,TATASTEEL,2020-12-01,2020-12-31,put_expired_otm,1,0,False,False,86603.95000000001,86603.95000000001,0.0,118.04940183050002,917915.0,4589575.0,540.0,0.0,,,,0,0,0,0,0,0,0,86603.95000000001,0.0,118.04940183050002,86485.90059816951,Metals & Mining,30,,
22,BAJFINANCE,2020-12-01,2020-12-31,put_expired_otm,1,0,False,False,132892.5,132892.5,0.0,168.53123157500002,919950.0,4599750.0,4600.0,0.0,,,,0,0,0,0,0,0,0,132892.5,0.0,168.53123157500002,132723.968768425,Financial Services,30,,
23,JSWSTEEL,2020-12-01,2020-12-31,put_expired_otm,1,0,False,False,75026.25,75026.25,0.0,105.42287798750002,890865.0,4454325.0,330.0,0.0,,,,0,0,0,0,0,0,0,75026.25,0.0,105.42287798750002,74920.8271220125,Metals & Mining,30,,
24,TATAMOTORS,2020-12-01,2020-12-31,put_expired_otm,1,0,False,False,193121.7,193121.7,0.0,234.21659480300002,968430.0,4842150.0,170.0,0.0,,,,0,0,0,0,0,0,0,193121.7,0.0,234.21659480300002,192887.483405197,Automobile,30,,
25,ADANIPORTS,2020-12-01,2020-12-31,put_expired_otm,1,0,False,False,70077.5,70077.5,0.0,100.025820725,974875.0,4874375.0,390.0,0.0,,,,0,0,0,0,0,0,0,70077.5,0.0,100.025820725,69977.474179275,Services,30,,
26,M&M,2020-12-01,2020-12-31,put_expired_otm,1,0,False,False,77805.0,77805.0,0.0,108.45335495,951440.0,4757200.0,680.0,0.0,,,,0,0,0,0,0,0,0,77805.0,0.0,108.45335495,77696.54664505,Automobile,30,,
27,KOTAKBANK,2020-12-01,2020-12-31,put_expired_otm,1,0,False,False,102374.87999999999,102374.87999999999,0.0,135.2490203792,863952.0,4319760.0,1800.0,0.0,,,,0,0,0,0,0,0,0,102374.87999999999,0.0,135.2490203792,102239.6309796208,Financial Services,30,,
28,SBIN,2020-12-01,2020-12-31,put_expired_otm,1,0,False,False,94185.0,94185.0,0.0,126.31721915000001,965790.0,4828950.0,230.0,0.0,,,,0,0,0,0,0,0,0,94185.0,0.0,126.31721915000001,94058.68278085,Financial Services,30,,
29,POWERGRID,2020-12-01,2020-12-31,put_expired_otm,1,0,False,False,49199.99999999999,49199.99999999999,0.0,77.25702799999999,863760.0,4318800.0,180.0,0.0,,,,0,0,0,0,0,0,0,49199.99999999999,0.0,77.25702799999999,49122.74297199999,Power,30,,
30,HDFCBANK,2020-12-01,2020-12-31,put_expired_otm,1,0,False,False,51641.04,51641.04,0.0,79.9192018136,897501.0,4487505.0,1360.0,0.0,,,,0,0,0,0,0,0,0,51641.04,0.0,79.9192018136,51561.1207981864,Financial Services,30,,
31,ITC,2020-12-01,2020-12-31,put_expired_otm,1,0,False,False,39680.0,39680.0,0.0,66.8746112,934144.0,4670720.0,182.5,0.0,,,,0,0,0,0,0,0,0,39680.0,0.0,66.8746112,39613.1253888,FMCG,30,,
32,AXISBANK,2020-12-01,2020-12-31,put_expired_otm,1,0,False,False,110155.92,110155.92,0.0,143.73494479279998,957432.0,4787160.0,570.0,0.0,,,,0,0,0,0,0,0,0,110155.92,0.0,143.73494479279998,110012.1850552072,Financial Services,30,,
33,ASIANPAINT,2021-01-01,2021-04-29,completed,1,3,True,True,252252.21,-108317.78999999957,360569.9999999996,44468.0387450379,1089669.0,5448345.0,2600.0,2441.75,2021-01-28,2407.35,2277.2,2100,0,2100,0,0,0,0,-108317.78999999957,360569.9999999996,44468.038745037906,207784.17125496213,Consumer Durables,118,-0.0608653846153846,-0.06739019146104241
34,TATASTEEL,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,108152.3,108152.3,0.0,145.378408277,1035555.0,5177775.0,610.0,0.0,,,,0,0,0,0,0,0,0,108152.3,0.0,145.378408277,108006.921591723,Metals & Mining,27,,
35,INFY,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,74938.5,74938.5,0.0,107.980001615,991032.0,4955160.0,1180.0,0.0,,,,0,0,0,0,0,0,0,74938.5,0.0,107.980001615,74830.519998385,Information Technology,27,,
36,ICICIBANK,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,69444.375,69444.375,0.0,101.79367180624999,961826.25,4809131.25,500.0,0.0,,,,0,0,0,0,0,0,0,69444.375,0.0,101.79367180624999,69342.58132819374,Financial Services,27,,
37,BAJFINANCE,2021-01-01,2021-02-25,completed,1,1,True,True,215670.0,-403929.9999999994,719599.9999999994,42654.8974338,1023280.0,5116400.0,5000.0,4810.35,2021-01-28,4734.55,4734.55,1000,0,1000,0,0,0,0,-403929.9999999994,719599.9999999994,42654.8974338,273015.10256619996,Financial Services,55,-0.03792999999999991,-0.015757689149438203
38,GAIL,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,98209.99999999999,98209.99999999999,0.0,134.18347789999999,981673.0,4908365.0,115.0,0.0,,,,0,0,0,0,0,0,0,98209.99999999999,0.0,134.18347789999999,98075.81652209998,Oil Gas & Consumable Fuels,27,,
39,TECHM,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,72072.0,72072.0,0.0,104.75235128,882816.0,4414080.0,920.0,0.0,,,,0,0,0,0,0,0,0,72072.0,0.0,104.75235128,71967.24764872,Information Technology,27,,
40,DIVISLAB,2021-01-01,2021-03-31,fo_exit,1,2,True,False,353193.96,114703.96000000012,267874.0400000007,26429.5560678724,1003590.0,5017950.0,3600.0,3429.65,2021-01-28,3463.6,3272.9,1400,0,0,1400,0,0,0,114703.96000000012,267874.0400000007,26429.556067872403,356148.4439321284,Healthcare,89,-0.04731944444444447,-0.045704372166256
41,SUNPHARMA,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,88042.08,88042.08,0.0,122.7345016592,938952.0,4694760.0,560.0,0.0,,,,0,0,0,0,0,0,0,88042.08,0.0,122.7345016592,87919.3454983408,Healthcare,27,,
42,ULTRACEMCO,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,80632.5,80632.5,0.0,114.39138867500002,999740.0,4998700.0,5000.0,0.0,,,,0,0,0,0,0,0,0,80632.5,0.0,114.39138867500002,80518.108611325,Construction Materials,27,,
43,SBILIFE,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,56562.45,56562.45,0.0,87.2887530755,881685.0,4408425.0,840.0,0.0,,,,0,0,0,0,0,0,0,56562.45,0.0,87.2887530755,56475.161246924494,Financial Services,27,,
44,UPL,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,103808.25,103808.25,0.0,140.48705141749997,1029249.0,5146245.0,440.0,0.0,,,,0,0,0,0,0,0,0,103808.25,0.0,140.48705141749997,103667.7629485825,Chemicals,27,,
45,HDFCLIFE,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,67943.26000000001,67943.26000000001,0.0,100.10343132740002,985446.0,4927230.0,640.0,0.0,,,,0,0,0,0,0,0,0,67943.26000000001,0.0,100.10343132740002,67843.15656867261,Financial Services,27,,
46,TATAMOTORS,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,120874.2,120874.2,0.0,159.703140458,968715.0,4843575.0,170.0,0.0,,,,0,0,0,0,0,0,0,120874.2,0.0,159.703140458,120714.49685954199,Automobile,27,,
47,BAJAJ-AUTO,2021-02-02,2021-02-25,put_expired_otm,1,0,False,False,57951.49999999999,57951.49999999999,0.0,88.852809485,971950.0,4859750.0,3900.0,0.0,,,,0,0,0,0,0,0,0,57951.49999999999,0.0,88.852809485,57862.647190514996,Automobile,23,,
48,TATAMOTORS,2021-02-02,2021-02-25,put_expired_otm,1,0,False,False,72524.52,72524.52,0.0,105.26188427480001,906129.0,4530645.0,265.0,0.0,,,,0,0,0,0,0,0,0,72524.52,0.0,105.26188427480001,72419.2581157252,Automobile,23,,
49,UPL,2021-02-02,2021-02-25,put_expired_otm,1,0,False,False,58114.42,58114.42,0.0,89.0362557758,909636.0,4548180.0,500.0,0.0,,,,0,0,0,0,0,0,0,58114.42,0.0,89.0362557758,58025.3837442242,Chemicals,23,,
50,ADANIPORTS,2021-03-02,2021-03-25,put_expired_otm,1,0,False,False,85191.0,85191.0,0.0,119.52421409,974550.0,4872750.0,650.0,0.0,,,,0,0,0,0,0,0,0,85191.0,0.0,119.52421409,85071.47578591,Services,23,,
51,BPCL,2021-03-02,2021-05-27,completed,1,2,True,True,330466.5,-96673.50000000044,616140.0000000005,45967.14018796419,1117368.0,5586840.0,430.0,418.95,2021-03-25,424.2,403.95,12600,0,12600,0,0,0,0,-96673.50000000044,616140.0000000005,45967.14018796419,473499.3598120359,Oil Gas & Consumable Fuels,86,-0.02569767441860471,-0.03580379520229149
52,UPL,2021-03-02,2021-03-25,put_expired_otm,1,0,False,False,174408.0,174408.0,0.0,219.98166392000002,1163968.0,5819840.0,560.0,0.0,,,,0,0,0,0,0,0,0,174408.0,0.0,219.98166392000002,174188.01833608,Chemicals,23,,
53,GAIL,2021-03-02,2021-04-01,universe_removal_sale,1,1,True,False,302580.74,-357399.0,515812.7975000001,30533.745857709073,1144360.0,5721800.0,135.0,128.0,2021-03-25,131.8,131.8,42700,0,0,42700,0,0,0,-357399.0,515812.7975000001,30533.745857709073,127880.05164229102,Oil Gas & Consumable Fuels,30,-0.051851851851851816,0.02968750000000009
54,NTPC,2021-03-02,2021-03-25,put_expired_otm,1,0,False,False,63839.99999999999,63839.99999999999,0.0,95.4832016,937536.0,4687680.0,103.0,0.0,,,,0,0,0,0,0,0,0,63839.99999999999,0.0,95.4832016,63744.51679839999,Power,23,,
55,TATAMOTORS,2021-03-02,2021-09-30,completed,1,6,True,True,1042031.25,224651.24999999988,817380.0000000002,45614.326471111795,1150488.0,5752440.0,310.0,285.55,2021-03-25,296.4,276.95,17100,0,17100,0,0,0,0,224651.24999999988,817380.0000000002,45614.3264711118,996416.9235288883,Automobile,212,-0.07887096774193547,-0.030117317457538206
56,TATASTEEL,2021-03-02,2021-03-25,put_expired_otm,1,0,False,False,119754.8,119754.8,0.0,158.442707252,1171895.0,5859475.0,690.0,0.0,,,,0,0,0,0,0,0,0,119754.8,0.0,158.442707252,119596.357292748,Metals & Mining,23,,
57,RELIANCE,2021-03-02,2021-03-25,put_expired_otm,1,0,False,False,24082.5,24082.5,0.0,50.716654175,395880.0,1979400.0,1980.0,0.0,,,,0,0,0,0,0,0,0,24082.5,0.0,50.716654175,24031.783345825,Oil Gas & Consumable Fuels,23,,
58,JSWSTEEL,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,174140.28,174140.28,0.0,219.78295664239997,1097307.0,5486535.0,680.0,0.0,,,,0,0,0,0,0,0,0,174140.28,0.0,219.78295664239997,173920.4970433576,Metals & Mining,23,,
59,TATASTEEL,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,179548.39,179548.39,0.0,225.8756252062,1201126.5,6005632.5,1010.0,0.0,,,,0,0,0,0,0,0,0,179548.39,0.0,225.8756252062,179322.51437479383,Metals & Mining,23,,
60,BAJFINANCE,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,89998.65000000001,89998.65000000001,0.0,124.990679117,1169595.0,5847975.0,5200.0,0.0,,,,0,0,0,0,0,0,0,89998.65000000001,0.0,124.990679117,89873.659320883,Financial Services,23,,
61,ICICIBANK,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,86872.5,86872.5,0.0,121.46882105,1231780.0,6158900.0,560.0,0.0,,,,0,0,0,0,0,0,0,86872.5,0.0,121.46882105,86751.03117895,Financial Services,23,,
62,WIPRO,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,85488.64,85488.64,0.0,119.90979205119999,1177472.0,5887360.0,460.0,0.0,,,,0,0,0,0,0,0,0,85488.64,0.0,119.90979205119999,85368.7302079488,Information Technology,23,,
63,HINDALCO,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,217170.64,217170.64,0.0,268.2600996112,1203484.0,6017420.0,350.0,0.0,,,,0,0,0,0,0,0,0,217170.64,0.0,268.2600996112,216902.37990038883,Metals & Mining,23,,
64,AXISBANK,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,85995.0,85995.0,0.0,120.48024709999999,1108632.0,5543160.0,660.0,0.0,,,,0,0,0,0,0,0,0,85995.0,0.0,120.48024709999999,85874.5197529,Financial Services,23,,
65,DRREDDY,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,140643.75,140643.75,0.0,182.04643587500001,1224787.5,6123937.5,4900.0,0.0,,,,0,0,0,0,0,0,0,140643.75,0.0,182.04643587500001,140461.703564125,Healthcare,23,,
66,RELIANCE,2021-05-04,2021-05-27,put_expired_otm,1,0,False,False,14600.6,14600.6,0.0,40.048743948,185985.0,929925.0,1860.0,0.0,,,,0,0,0,0,0,0,0,14600.6,0.0,40.048743948,14560.551256052,Oil Gas & Consumable Fuels,23,,
67,SBIN,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,121459.8,121459.8,0.0,160.434181484,1319175.0,6595875.0,400.0,0.0,,,,0,0,0,0,0,0,0,121459.8,0.0,160.434181484,121299.365818516,Financial Services,24,,
68,BAJAJFINSV,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,62375.6,62375.6,0.0,93.87110344799999,1099840.0,5499200.0,11000.0,0.0,,,,0,0,0,0,0,0,0,62375.6,0.0,93.87110344799999,62281.728896552,Financial Services,24,,
69,IOC,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,48750.0,48750.0,0.0,78.520775,675675.0,3378375.0,104.0,0.0,,,,0,0,0,0,0,0,0,48750.0,0.0,78.520775,48671.479225,Oil Gas & Consumable Fuels,24,,
70,WIPRO,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,69263.36,69263.36,0.0,101.63071610879999,1305216.0,6526080.0,510.0,0.0,,,,0,0,0,0,0,0,0,69263.36,0.0,101.63071610879999,69161.7292838912,Information Technology,24,,
71,TITAN,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,49140.0,49140.0,0.0,78.9601412,1331910.0,6659550.0,1480.0,0.0,,,,0,0,0,0,0,0,0,49140.0,0.0,78.9601412,49061.0398588,Consumer Durables,24,,
72,LT,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,55838.479999999996,55838.479999999996,0.0,86.5065147984,1287862.0,6439310.0,1400.0,0.0,,,,0,0,0,0,0,0,0,55838.479999999996,0.0,86.5065147984,55751.9734852016,Capital Goods,24,,
73,AXISBANK,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,67392.0,67392.0,0.0,99.52247935999999,1343616.0,6718080.0,700.0,0.0,,,,0,0,0,0,0,0,0,67392.0,0.0,99.52247935999999,67292.47752064,Financial Services,24,,
74,TECHM,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,50515.08,50515.08,0.0,80.50927882639999,1267134.0,6335670.0,960.0,0.0,,,,0,0,0,0,0,0,0,50515.08,0.0,80.50927882639999,50434.5707211736,Information Technology,24,,
75,ICICIBANK,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,49335.0,49335.0,0.0,79.17982429999999,1340570.0,6702850.0,610.0,0.0,,,,0,0,0,0,0,0,0,49335.0,0.0,79.17982429999999,49255.8201757,Financial Services,24,,
76,INFY,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,37205.76,37205.76,0.0,65.5152651008,1267104.0,6335520.0,1320.0,0.0,,,,0,0,0,0,0,0,0,37205.76,0.0,65.5152651008,37140.2447348992,Information Technology,24,,
77,HEROMOTOCO,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,62010.0,62010.0,0.0,93.45922579999998,1343400.0,6717000.0,2800.0,0.0,,,,0,0,0,0,0,0,0,62010.0,0.0,93.45922579999998,61916.5407742,Automobile,24,,
78,M&M,2021-05-31,2021-10-28,completed,1,4,True,True,683046.0,329825.9999999995,846720.0000000006,57797.67928388,1425312.0,7126560.0,800.0,791.8,2021-06-24,794.25,728.7,8400,0,8400,0,0,0,0,329825.9999999995,846720.0000000006,57797.67928388,1118748.32071612,Automobile,150,-0.010250000000000092,-0.07969184137408425
79,ULTRACEMCO,2021-05-31,2021-06-24,put_expired_otm,1,0,False,False,25593.75,25593.75,0.0,52.433406874999996,867867.0,4339335.0,6200.0,0.0,,,,0,0,0,0,0,0,0,25593.75,0.0,52.433406874999996,25541.316593125,Construction Materials,24,,
80,INFY,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,52884.0,52884.0,0.0,83.17805672,1420704.0,7103520.0,1480.0,0.0,,,,0,0,0,0,0,0,0,52884.0,0.0,83.17805672,52800.82194328,Information Technology,31,,
81,MARUTI,2021-06-28,2021-09-30,completed,1,2,True,True,155268.7,-189281.30000000016,389550.0000000002,58783.317452046,1438310.0,7191550.0,7200.0,6993.45,2021-07-29,6977.7,6608.6,1000,0,1000,0,0,0,0,-189281.30000000016,389550.0000000002,58783.317452046,141485.38254795398,Automobile,94,-0.028687499999999977,-0.05503006384545528
82,TCS,2021-06-28,2021-08-26,completed,1,1,True,True,95823.0,-483881.9999999994,999704.9999999994,58197.51646964001,1429554.0,7147770.0,3200.0,3195.8,2021-07-29,3167.45,3167.45,2100,0,2100,0,0,0,0,-483881.9999999994,999704.9999999994,58197.51646964001,457625.48353036004,Information Technology,59,-0.0013124999999999387,-0.00887101821140257
83,TITAN,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,74605.57500000001,74605.57500000001,0.0,107.64914868350003,1368881.25,6844406.25,1660.0,0.0,,,,0,0,0,0,0,0,0,74605.57500000001,0.0,107.64914868350003,74497.92585131651,Consumer Durables,31,,
84,TECHM,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,90733.5,90733.5,0.0,125.81854642999998,1346004.0,6730020.0,1020.0,0.0,,,,0,0,0,0,0,0,0,90733.5,0.0,125.81854642999998,90607.68145357,Information Technology,31,,
85,HDFCLIFE,2021-06-28,2023-11-30,completed,1,19,True,True,818805.02,540615.0199999998,313830.00000000047,56182.15585984659,1451439.0,7257195.0,680.0,662.65,2021-07-29,664.05,461.4,9900,0,9900,0,8800,0,5,540615.0199999998,313830.00000000047,56182.15585984659,798262.8641401536,Financial Services,885,-0.02551470588235294,-0.3037048215498378
86,ULTRACEMCO,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,76415.68000000001,76415.68000000001,0.0,109.6883767744,1429846.0,7149230.0,6500.0,0.0,,,,0,0,0,0,0,0,0,76415.68000000001,0.0,109.6883767744,76305.99162322561,Construction Materials,31,,
87,HINDUNILVR,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,17988.899999999998,17988.899999999998,0.0,43.865934962,1379520.0,6897600.0,2300.0,0.0,,,,0,0,0,0,0,0,0,17988.899999999998,0.0,43.865934962,17945.034065038,FMCG,31,,
88,NTPC,2021-06-28,2021-07-29,put_expired_otm,1,0,False,False,35910.0,35910.0,0.0,64.0554878,877401.0,4387005.0,110.0,0.0,,,,0,0,0,0,0,0,0,35910.0,0.0,64.0554878,35845.9445122,Power,31,,
89,IOC,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,104000.0,104000.0,0.0,140.76432,1559350.0,7796750.0,120.0,0.0,,,,0,0,0,0,0,0,0,104000.0,0.0,140.76432,103859.23568,Oil Gas & Consumable Fuels,24,,
90,TATAMOTORS,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,131157.0,131157.0,0.0,171.35885306,1436172.0,7180860.0,315.0,0.0,,,,0,0,0,0,0,0,0,131157.0,0.0,171.35885306,130985.64114694,Automobile,24,,
91,SUNPHARMA,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,80740.23999999999,80740.23999999999,0.0,114.56033957919999,1528310.0,7641550.0,780.0,0.0,,,,0,0,0,0,0,0,0,80740.23999999999,0.0,114.56033957919999,80625.67966042079,Healthcare,24,,
92,POWERGRID,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,102393.59999999999,102393.59999999999,0.0,138.954581888,1535477.3599999999,7677386.8,180.0,0.0,,,,0,0,0,0,0,0,0,102393.59999999999,0.0,138.954581888,102254.64541811199,Power,24,,
93,TITAN,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,59450.625,59450.625,0.0,90.5758851125,917977.5,4589887.5,2040.0,0.0,,,,0,0,0,0,0,0,0,59450.625,0.0,90.5758851125,59360.0491148875,Consumer Durables,24,,
94,HINDALCO,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,107328.0,107328.0,0.0,144.51357824000002,1579132.0,7895660.0,460.0,0.0,,,,0,0,0,0,0,0,0,107328.0,0.0,144.51357824000002,107183.48642176,Metals & Mining,24,,
95,MARUTI,2021-10-04,2021-10-28,put_expired_otm,1,0,False,False,99957.0,99957.0,0.0,136.20955706,1495120.0,7475600.0,6800.0,0.0,,,,0,0,0,0,0,0,0,99957.0,0.0,136.20955706,99820.79044294,Automobile,24,,
